R. DAS FIGUEIRAS	2584		S.ANDRE	SP	-23,6368716422	-46,5471418822	Outros	32891
RUA DA MOOCA	4057	MOOCA	S.PAULO	SP	-23,5583972287	-46,5905467243	Comércio e serviços	27883
AVENIDA JOHN BOID DUNLOP	10	VILA TEIXEIRA	CAMPINAS	SP	-22,908654878	-47,0869077213	Terminal/Estação	9311
RUA SAO GONCALO DO RIO DAS PEDRAS	1063		S.PAULO	SP	-23,4903119748	-46,4208523208	Outros	34477
RUA HENRIQUE BRAGLIA	152	TUCURUVI	S.PAULO	SP	-23,4917966791	-46,6068293319	Via pública	17601
AVENIDA EURÍCO DA CRUZ	482	MUNHOZ JR	OSASCO	SP	-23,5037092828	-46,8047306778	Via pública	15618
RUA SUD MENUCI	1420	VILA CAMILOPOLIS	S.ANDRE	SP	-23,6173729179	-46,5235971113	Via pública	22485
RUA PROFESSOR OTELO REIS	117	RIO PEQUENO	S.PAULO	SP	-23,5736697047	-46,7793506574	Via pública	8187
RUA MARECHAL RONDON	608	PQ MINAS GERAES	OURINHOS	SP	-22,9731548272	-49,9097075637	Restaurante e afins	11007
RUA DOUTOR SÁLES DE OLIVEIRA	1028		CAMPINAS	SP	-22,9090297737	-47,0742330067	Outros	4080
RUA AMERICO CAPELOSA	16	JARDIM SANTA ANTONIETA II	MARILIA	SP	-22,151527964	-49,961275849	Via pública	13619
RUA IBATE	0	CIDADE ARISTON	CARAPICUIBA	SP	-23,528049258	-46,848947437	Via pública	5877
RUA ALAGOAS	0	JARDIM MARAJÁ	BEBEDOURO	SP	-20,9240828089	-48,498229617	Via pública	17507
ESTRADA DO PERNAMBUCO	827	PARQUE ENSEADA	GUARUJA	SP	-23,9837697294	-46,1990708324	Via pública	23501
RUA MARIA JOSÉ AMARAL ARRUDA CASTANHO	235	J TRÊS MARIAS	TABOAO DA SERRA	SP	-23,6225850344	-46,7848506704	Via pública	28435
RODOVIA PRESIDENTE TANCREDO NEVES	0	VILA ARENS E PROGRESSO	JUNDIAI	SP	-23,205091015	-46,870841496	Lazer e recreação	33646
AVENIDA JUAREZ TÁVORA	1228	JD ANCHIETA	CAMPINAS	SP	-22,9269999282	-47,098157442	Comércio e serviços	24152
RUA ANTONIO SAID	100	MANDAQUI	S.PAULO	SP	-23,4806597964	-46,6412258825	Outros	13753
RUA GIL DE OLIVEIRA	10	VILA MATILDE	S.PAULO	SP	-23,5325718782	-46,5299156225	Via pública	8184
RUA EUGÊNIO LEITE DA CRUZ	1	JARDIM PRAISO	SOROCABA	SP	-23,418418684	-47,40915103	Via pública	27984
RUA JOSÉ AURELIANA DA CUNHA	161	REMEDIOS	OSASCO	SP	-23,5181349038	-46,7584443328	Via pública	11142
RUA TURIASSU	0	PERDIZES	S.PAULO	SP	-23,535004794	-46,663514615	Comércio e serviços	29486
RUA JOÃO BATISTA DE SÁ	600	JARDIM HELENA	CAMPINAS	SP	-22,965159145	-47,140483316	Outros	537
RUA JAN DE CAPPELLE	10	SACOMA	S.PAULO	SP	-23,6497420326	-46,6053211732	Outros	14478
RUA FLORIANO PEIXOTO	1000	RURAL	FRANCA	SP	-20,5430383729	-47,398481112	Via pública	18192
RUA SEIS	275	JARDIM DO VALE 1	GUARATINGUETA	SP	-22,78178503	-45,187197895	Via pública	24139
RODOVIA BR 116	271	J TRÊS MARIAS	TABOAO DA SERRA	SP	-23,614364808	-46,783672975	Via pública	14344
AVENIDA VALDEMAR CARLOS PEREIRA	20	VILA MATILDE	S.PAULO	SP	-23,5439203745	-46,5180953447	Via pública	38697
RUA GILBERTO DE ALCÂNTARA PAULINO	0	NOVO OSASCO	OSASCO	SP	-23,57741448	-46,791589652	Via pública	26985
Avenida Ministro Marcos Freire	3546	Vila Antartica	PRAIA GRANDE	SP	-24,084472778	-46,605383765	Outros	6921
RUA DOUTOR ARMANDO PINTO	859	VILA BENEDITO	FRANCO DA ROCHA	SP	-23,3298999814	-46,7369813017	Estabelecimento de ensino	18166
RUA IMPERIAL	0	PIMENTAS	GUARULHOS	SP	-23,44209139	-46,410745144	Via pública	8743
RUA RIBEIROLES	100	CAMPO BELO	S.PAULO	SP	-23,6357093768	-46,6593200339	Via pública	15784
RODOVIA SP 330	22	ANHANGUERA	S.PAULO	SP	-23,454940081	-46,785833319	Via pública	20424
ALAMEDA JAU	1500	JARDIM PAULISTA	S.PAULO	SP	-23,5602589386	-46,66164656	Via pública	28418
AVENIDA VITAL BRASIL FILHO	0	VILA SANTA PAULA	S.CAETANO DO SUL	SP	-23,621981105	-46,564084228	Via pública	31790
RUA OLIVEIRA CHINA	0		CACAPAVA	SP	-23,114159019	-45,705310182	Outros	7211
AVENIDA RUA LAUDELINO ALVES FERREIRA	0		FRANCO DA ROCHA	SP	-23,310839203	-46,718496064	Via pública	6676
ESTRADA TURISTICA DO JARAGUA	3600		S.PAULO	SP	-23,4720572348	-46,7545336517	Outros	11958
RUA JOSE URSOLINI	0	PQ PAULISTA	BAURU	SP	-22,3108113396	-49,021019131	Via pública	36256
RUA INCERTA	0		S.PAULO	SP	-23,571353525	-46,644224041	Via pública	15041
AVENIDA MUTINGA	1700		S.PAULO	SP	-23,4860279238	-46,7393744889	Outros	6723
RUA DOMINGOS DE MORAIS	2400	VILA MARIANA	S.PAULO	SP	-23,5971980201	-46,6367181153	Via pública	28625
RUA POLIDORO DE OLIVEIRA BITENCOURT	0	ESPLANADA DOS BARREIROS	S.VICENTE	SP	-23,964427991	-46,398897597	Via pública	13269
RUA BIBLOS	12	FATIMA	S.ANDRE	SP	-23,7071985964	-46,4994031701	Outros	30911
AVENIDA CRUZEIRO DO SUL	0		S.PAULO	SP	-23,500922196	-46,624821332	Outros	18017
RUA VUTURUNA	0	SAUDE	S.PAULO	SP	-23,622198299	-46,6300962	Outros	20367
RUA FLÁVIO TAMBELINI	78	TABOÃO	S.BERNARDO DO CAMPO	SP	-23,6619235136	-46,6031312407	Via pública	15818
RUA ABÍLIO A MONTEIRO	0	BAIRRO CAPELA	PERUIBE	SP	-24,321974019	-47,005246179	Outros	32783
RUA PORTO FELIZ	148	JD.DAS OLIVEIRAS	S.BERNARDO DO CAMPO	SP	-23,751835315	-46,593875819	Via pública	1852
AVENIDA ONZE DE JUNHO	600		S.PAULO	SP	-23,601357366	-46,650523971	Outros	37848
RUA CENTRAL	1027	CHACARAS SANTA CECILIA	EMBU DAS ARTES	SP	-23,668694888	-46,802514129	Outros	32882
AVENIDA CARLOS LIVIERO	0	SACOMA	S.PAULO	SP	-23,642159824	-46,5886619	Via pública	6332
AVENIDA JOSÉ MATIUZO	320	VILA SAO JOSE	BARIRI	SP	-22,0790470319	-48,7508733315	Comércio e serviços	9610
RUA MARGARIDA CRISTINA BAUMANN	25	ITAQUERA	S.PAULO	SP	-23,5264295379	-46,4322074629	Via pública	4109
TRAVESSA ANEIS DE SATURNO	275	GRAJAU	S.PAULO	SP	-23,7428418099	-46,6682808172	Via pública	37482
RUA DIONÍSIO DE CAMARGO	105	VL ROLIM	OSASCO	SP	-23,5349807739	-46,78332901	Outros	11391
RUA ARY BARROSO	150	VILA DAS ROSAS	POA	SP	-23,5172538581	-46,336722971	Via pública	34393
RUA CIRCULAR	317	JD DO LIBANO	OSASCO	SP	-23,5605306743	-46,7961510055	Outros	38118
RUA DA ASSEMBLEIA	0	IPIRANGUINHA	UBATUBA	SP	-23,481306763	-45,073377767	Area não ocupada	9776
AVENIDA SAPOPEMBA	15457		S.PAULO	SP	-23,6223154867	-46,4655077008	Outros	5332
RUA AGRIMENSOR SUGAYA	0	JOSE BONIFACIO	S.PAULO	SP	-23,556922837	-46,445382646	Outros	30438
RUA ELÁDIO VICENTE FERREIRA	377		CUBATAO	SP	-23,8944581771	-46,4297154425	Outros	18524
RUA GIOVANNI LEGRENZI	480	ITAQUERA	S.PAULO	SP	-23,5342596419	-46,4645831642	Outros	24966
AVENIDA DOUTOR GUILHERME DUMONT VILLARES	0		S.PAULO	SP	-23,605490176	-46,746529356	Outros	4578
AVENIDA ONZE DE MAIO	0	JD CAMPO BELO	PRESIDENTE PRUDENTE	SP	-22,123197533	-51,404104573	Via pública	23532
RUA ÂNGELO APARECIDO RADIM	201		S.CAETANO DO SUL	SP	-23,6353784563	-46,5736847486	Outros	20993
RUA ROBERT BIRD	0	PEDREIRA	S.PAULO	SP	-23,6935834	-46,655496583	Outros	9622
RUA JOAQUIM TAVORA	1398	VILA MARIANA	S.PAULO	SP	-23,5878566607	-46,6459994191	Outros	749
AVENIDA ANTONELO DA MESSINA	800	TREMEMBE	S.PAULO	SP	-23,449651173	-46,588916066	Via pública	33983
RUA NELSOM MELI	840	HELENA MARIA	OSASCO	SP	-23,496458211	-46,798939408	Via pública	13429
RUA APÓLO	137	VILA PROGRESSO	S.ANDRE	SP	-23,6798076079	-46,4977262612	Via pública	19458
RUA DAS ROSAS	61	JARDIM CARAMBEI	S.BERNARDO DO CAMPO	SP	-23,7156166952	-46,5280872551	Outros	16225
RUA PARAU	35	ITAIM PAULISTA	S.PAULO	SP	-23,499558291	-46,3989424735	Via pública	21149
RUA DOM PEDRO I	0	VILA COMERCIAL	PRESIDENTE PRUDENTE	SP	-22,116109824	-51,401247339	Via pública	33551
RUA FRAIBURGO	141		S.PAULO	SP	-23,5568556359	-46,469017094	Outros	23449
VIADUTO DOUTOR ARNALDO	0	JARDIM PAULISTA	S.PAULO	SP	-23,557670534	-46,667115709	Via pública	4469
RUA VICENTE BELOCHIO	33	JD PACAEMBU	CAMPINAS	SP	-22,9057598978	-47,1129761809	Via pública	25435
Av Tancredo Neves	1600	Jardim paraiso do sol	S.JOSE DOS CAMPOS	SP	-23,1754526583	-45,8121058497	Outros	32072
AVENIDA MIGUEL IGNACIO CURI	1	ITAQUERA	S.PAULO	SP	-23,54661877	-46,472644919	Via pública	3862
PARQUE DOMINGOS LUIS	430	SANTANA	S.PAULO	SP	-23,4959712376	-46,6140588292	Outros	6967
RUA SILVA BUENO	1195	IPIRANGA	S.PAULO	SP	-23,5881437992	-46,6015980058	Outros	4833
RODOVIA SP 019	999	AEROPORTO	GUARULHOS	SP	-23,450451644	-46,491837394	Terminal/Estação	1530
AVENIDA MOEMA	20	MOEMA	S.PAULO	SP	-23,602522255	-46,661107814	Outros	19845
RUA ONZE DE JUNHO	390	BAIRRO CASA BRANCA	S.ANDRE	SP	-23,6621200492	-46,5221738589	Via pública	29741
estra do eslenco	0	jd sao domingos	GUARULHOS	SP	-23,416344056	-46,497134739	Outros	35911
RUA ODORICO MENDES	181	CAMBUCI	S.PAULO	SP	-23,5563704656	-46,6199604257	Outros	20652
RUA MATIAS AIRES	86	CONSOLACAO	S.PAULO	SP	-23,5557581005	-46,6573035253	Restaurante e afins	723
VIADUTO ARAPUA	58	SAUDE	S.PAULO	SP	-23,630902766	-46,645553993	Outros	20892
ESTRADA MUNICIPAL DO TABOÃO	0	RECANTO DA LAPA	FRANCO DA ROCHA	SP	-23,324974642	-46,755713476	Via pública	11032
Av. Presidente Wilson	50	Gonzaga	SANTOS	SP	-23,9689557988	-46,3363205518	Outros	25368
RODOVIA FERNAO DIAS	12		S.PAULO	SP	-23,465402068	-46,585120671	Rodovia/Estrada	16950
AVENIDA PAULISTA	497	VILA MARIANA	S.PAULO	SP	-23,5684369097	-46,6480062794	Restaurante e afins	2129
RUA ROLANDO CURTI	258	JABAQUARA	S.PAULO	SP	-23,6713598826	-46,6413548961	Via pública	12854
RUA ALAYR REBELLO	251	JAGUARA	S.PAULO	SP	-23,5061874953	-46,7630807466	Outros	586
AVENIDA ALCÍDES DE ARAÚJO	1	VILA MELO	S.VICENTE	SP	-23,959575149	-46,383204265	Via pública	11497
RUA JAPARATUBA	49	SACOMA	S.PAULO	SP	-23,6151479828	-46,5954530641	Outros	16718
RUA AGENOR DA CUNHA PINTO	67	CENTRO	SUZANO	SP	-23,5385779436	-46,3077251422	Via pública	37404
RUA CICLADES	447	JARDIM ANGELA	S.PAULO	SP	-23,6961130468	-46,7925230403	Via pública	28170
Rua c	15	Jardim Santa Cruz	S.PAULO	SP	-23,6411758349	-46,6005918303	Outros	4407
RUA NICOLINO LEO	0	JARDIM ANGELA	S.PAULO	SP	-23,6855351929	-46,7708282985	Via pública	31809
AVENIDA UTARO KANAI	220	GUAIANASES	S.PAULO	SP	-23,5655946991	-46,3993020473	Outros	27463
RUA FRANCISCO ESBERARD	16	VILA FORMOSA	S.PAULO	SP	-23,5731598267	-46,5455862737	Outros	15243
AVENIDA JUSCELINO KUBITSCHECK	1502	NOVO JARDIM TOSELAR	S.BERNARDO DO CAMPO	SP	-23,717101315	-46,591945242	Outros	16280
AVENIDA DAS NAÇÕES UNIDAS	1000	VILA MARGARIDA	S.VICENTE	SP	-23,9680401682	-46,4025869099	Via pública	2734
RUA TIMOR	650	JARDIM TROPICAL	S.ANDRE	SP	-23,6277600275	-46,5115341458	Outros	38338
RUA COPACABANA	50	GUILHERMINA	PRAIA GRANDE	SP	-24,0082946649	-46,4202672936	Via pública	20312
LADEIRA PORTO GERAL	103	SE	S.PAULO	SP	-23,5445313476	-46,6330306215	Outros	1170
RUA SALVADOR GIANETTI	780	GUAIANASES	S.PAULO	SP	-23,5431308862	-46,4134347177	Outros	24009
RUA DESEMBARGADOR GUIMARAES	155	BARRA FUNDA	S.PAULO	SP	-23,5304972712	-46,6745602879	Via pública	18880
RUA SANTA ESTELA	232	LAJEADO	S.PAULO	SP	-23,5395326494	-46,410899744	Outros	4471
RUA HUGO VITOR SILVA	170	JABAQUARA	S.PAULO	SP	-23,666551963	-46,638918185	Via pública	23680
AVENIDA SÃO JOSÉ	150	CENTRO	DIADEMA	SP	-23,6870506045	-46,6261357894	Via pública	33041
ACESSO AO RODO ANEL	0	JD SANTO ANDRE	S.PAULO	SP	-23,6234624828	-46,4468289157	Via pública	35362
RUA JOSE ESTEVES	501	JD SÃO DIMAS	S.PEDRO	SP	-22,551151189	-47,9170470037	Comércio e serviços	13790
RUA INÁCIO PINTO FERRAZ	700	JARDIM DOS SILVEIRAS	MORRO AGUDO	SP	-20,74485627	-48,055788149	Via pública	7115
AV. GOV. MÁRIO COVAS JÚNIOR	2270		PERUIBE	SP	-24,329114968	-47,001000475	Outros	30186
RUA SEBASTIAO MEIRA BARROS	56	CAPAO REDONDO	S.PAULO	SP	-23,6718696089	-46,7909044646	Outros	34267
RUA CANARIO BELGA	158	GRAJAU	S.PAULO	SP	-23,746643013	-46,662162675	Via pública	15439
AVENIDA MIGUEL BADRA	10	CIDADE MIGUEL BADRA	SUZANO	SP	-23,4971914546	-46,3293998961	Via pública	25192
RUA TAMARUTACA	300	VILA GUIOMAR	S.ANDRE	SP	-23,6545896522	-46,5465848464	Via pública	239
AVENIDA ANTÔNIA ROSA FIORAVANTE	804		MAUA	SP	-23,6629906618	-46,4600755243	Outros	18841
AVENIDA DA SAUDADE	1180	VILA UBIRAJARA	MIRACATU	SP	-24,2859932877	-47,4540650526	Via pública	6847
TRAVESSA AGOSTINHO CAMERONI	10	ITAQUERA	S.PAULO	SP	-23,5386138802	-46,4732308666	Via pública	8831
RUA DOUTOR OSVALDO CRUZ	600	BOQUEIRAO	SANTOS	SP	-23,9613013868	-46,3215710146	Via pública	10076
RUA AUGUSTO FARINA	851	BUTANTA	S.PAULO	SP	-23,5820254447	-46,7402962652	Via pública	28660
RUA SOLDADO ABEL ANTONIO MEDANHA	100	VILA MARIA	S.PAULO	SP	-23,5049729391	-46,5716132947	Via pública	9294
AVENIDA VILA EMA	0		S.PAULO	SP	-23,57762416	-46,575900883	Outros	28588
RUA JOAQUIM NABUCO	207	CENTRO	PRESIDENTE PRUDENTE	SP	-22,1201186906	-51,3857661644	Via pública	21815
RUA DOS AMAPAENSES	0	PQ SUBURBANO	ITAPEVI	SP	-23,534868946	-46,975602383	Via pública	3650
RUA PROFESSOR LAERTE RAMOS DE CARVALHO	75		S.PAULO	SP	-23,5558179165	-46,6407811829	Outros	26719
RUA VICENTE FERREIRA	0	JD MARINGA	MAUA	SP	-23,6655230184	-46,4401430774	Via pública	3803
RUA CHICO PONTES	1292	VILA GUILHERME	S.PAULO	SP	-23,5086895847	-46,6002359893	Outros	24019
RUA TREZE DE MAIO	500		S.PAULO	SP	-23,740928845	-46,657302827	Outros	11184
AVENIDA PAES DE BARROS	1280		S.PAULO	SP	-23,561527672	-46,5987844326	Outros	22915
RUA MARQUES DE MARICA	477	SACOMA	S.PAULO	SP	-23,6116435033	-46,598546726	Via pública	11748
RUA VISCONDE DO RIO BRANCO	1400	CENTRO	JAU	SP	-22,2883773751	-48,5636016479	Via pública	17986
RUA FRANCISCO GARBO	1200	VILA MARIANA	AMERICANA	SP	-22,720137829	-47,306354009	Via pública	38363
RUA RIO GRANDE DO SUL	0	CENTRO	NIPOA	SP	-20,9155622172	-49,7780662672	Via pública	26627
RUA LACERDA MARQUES	180	MANDAQUI	S.PAULO	SP	-23,4802868867	-46,6465359481	Outros	22690
RUA ARAPIUNS	326	BRASILANDIA	S.PAULO	SP	-23,476504306	-46,677640867	Via pública	764
AVENIDA PRESIDENTE VARGAS	1445	RURAL	FRANCA	SP	-20,5129252264	-47,3767630724	Comércio e serviços	36566
RUA PADRE JOSE VIEIRA DE MATOS	360	ARTUR ALVIM	S.PAULO	SP	-23,5461915646	-46,4792116344	Via pública	33482
AVENIDA NOSSA SENHORA DO SABARA	0		S.PAULO	SP	-23,678438462	-46,68493738	Outros	19669
RUA TALES	235	SAPOPEMBA	S.PAULO	SP	-23,5939072159	-46,5305539522	Outros	16327
RUA DAS PALMEIRAS	498	BAIRRO JARDIM	S.ANDRE	SP	-23,6461700311	-46,5389213451	Via pública	8382
AVENIDA MANOEL GOULARTE	0		PRESIDENTE PRUDENTE	SP	-22,1182741374	-51,4039446967	Outros	38260
ESTRADA DO CAMPO LIMPO	5733	CAMPO LIMPO	S.PAULO	SP	-23,6222539204	-46,7549165269	Outros	3409
AVENIDA SANTO ANDRÉ	110		RIBEIRAO PIRES	SP	-23,713154831	-46,416188496	Outros	32812
RUA JOSÉ DE CAMPOS LEITE	364	CENTRO	PALMITAL	SP	-22,7887303643	-50,2117891065	Restaurante e afins	26762
AVENIDA ARICANDUVA	8000	PARQUE DO CARMO	S.PAULO	SP	-23,587198164	-46,483235303	Via pública	36908
AVENIDA QUARTO CENTENÁRIO	1425	MORRO BRANCO	ITAQUAQUECETUBA	SP	-23,498017312	-46,3405101362	Via pública	3560
RUA MAJOR FELÍCIO TARABAY	400	CENTRO	PRESIDENTE PRUDENTE	SP	-22,1226399282	-51,3848774731	Comércio e serviços	32308
RUA GABRIEL OREFICE	101	VILA GUILHERME	S.PAULO	SP	-23,4992151387	-46,5997341721	Via pública	23482
AVENIDA MARECHAL TITO	864		S.PAULO	SP	-23,4948898514	-46,4377237234	Outros	18265
RUA AMARO CAVALHEIRO	0	PINHEIROS	S.PAULO	SP	-23,567713583	-46,69936984	Outros	20454
RUA AUGUSTO BATISTA MARSOM	536	JARDIM JOAO PAULO II	SUMARE	SP	-22,8170807385	-47,2934957858	Restaurante e afins	21069
RUA ROBELIA	855	CIDADE ADEMAR	S.PAULO	SP	-23,6540051965	-46,6792406855	Via pública	517
rua joana angelica	711	barcelona	S.CAETANO DO SUL	SP	-23,6242974937	-46,5565387506	Outros	37837
RUA SAVERIO VALENTE	100	JARAGUA	S.PAULO	SP	-23,4419018187	-46,7351765675	Via pública	10186
AVENIDA UNIÃO	0	ESPERANCA III	CONCHAL	SP	-22,331811534	-47,158278829	Via pública	15691
RUA MONTE MOR	50	VILA RAMI	JUNDIAI	SP	-23,2152897523	-46,8828950378	Via pública	19613
AVENIDA RUBÉNS PADILHA MEATO	1096	RESIDENCIAL DOS BOTELHOS	FERNANDOPOLIS	SP	-20,2649608674	-50,2508402181	Via pública	12874
RUA VILNA	177	JANDAIA II RESIDENCIAL PARQUE	S.ANDRE	SP	-23,633232029	-46,5156266545	Outros	248
RUA OSVALDO CRUZ	0	VILA EGIDIO	SOROCABA	SP	-23,486152428	-47,451307467	Via pública	3048
RUA DAS GRAÚNAS	0	JARDIM NOVA LENCOIS	LENCOIS PAULISTA	SP	-22,577059508	-48,812201945	Via pública	16883
RUA STELIO MACHADO LOUREIRO	49	CENTRO	FRANCO DA ROCHA	SP	-23,3295122175	-46,7240824791	Estabelecimento bancário	33148
AVENIDA ERMANO MARCHETTI	0	LAPA	S.PAULO	SP	-23,514598501	-46,70051825	Via pública	25622
AVENIDA INDEPENDÊNCIA	2512	CIDADE ALTA	PIRACICABA	SP	-22,738509109	-47,641228238	Via pública	9859
AVENIDA JERIMANDUBA	580	JARAGUA	S.PAULO	SP	-23,4551807648	-46,7464872276	Restaurante e afins	11790
RUA DOUTOR RICARDO	20	ITAPURA	CAMPINAS	SP	-22,9023472866	-47,0722794041	Via pública	6786
RUA JUCA FERREIRA	31	SACOMA	S.PAULO	SP	-23,6500841175	-46,6117246182	Via pública	8952
AVENIDA BENEDITO DOMINGUES DE OLIVEIRA	750	JARDIM MORUMBI	S.JOSE DOS CAMPOS	SP	-23,2551235295	-45,9070378472	Via pública	36237
RUA RODOLFO RIVAROLA	172	GRAJAU	S.PAULO	SP	-23,7702131673	-46,6770519126	Via pública	1889
AVENIDA TANABI	232	JD. AMERICA	VARZEA PAULISTA	SP	-23,2144468931	-46,8457230086	Via pública	16510
RUA PROFESSORA ALZIRA DE OLIVEIRA GILIOL	146	ARICANDUVA	S.PAULO	SP	-23,5827028196	-46,516342151	Via pública	21846
VIADUTO MARIO COVAS	1	CIDADE NAUTICA	S.VICENTE	SP	-23,9557123221	-46,4126282704	Via pública	8033
RUA MARIA BANDINI SAVOY	300	MANDAQUI	S.PAULO	SP	-23,4797856401	-46,6431478402	Outros	843
RUA ANTÔNIO GALVÃO	129	JD NOSSA SENHORA DE FATIMA	JANDIRA	SP	-23,5509952573	-46,907422983	Via pública	2735
RUA SENA MADUREIRA	605		S.PAULO	SP	-23,5940423799	-46,6420901927	Outros	18352
RUA DO ACRE	200	JD SANTA LUZIA	RIBEIRAO PIRES	SP	-23,691542429	-46,390754452	Via pública	36891
RUA CARIOBA	20	CENTRO	AMERICANA	SP	-22,737013558	-47,3298064261	Via pública	30287
RUA FLAMBOIANT	70	PARQUE DOS PINHEIROS	HORTOLANDIA	SP	-22,8689231903	-47,2004718368	Terminal/Estação	10467
RUA TOLEDO BARBOSA	20	BELEM	S.PAULO	SP	-23,5424863388	-46,5908172692	Via pública	29550
RUA FRANCISCO DE ASSIS DIAS	13		S.JOSE DOS CAMPOS	SP	-23,2439366511	-45,9043180278	Outros	29817
AVENIDA INAJAR DE SOUZA	3000	FREGUESIA DO O	S.PAULO	SP	-23,4820828765	-46,6766126554	Via pública	1622
RUA APUCARANA	0	TATUAPE	S.PAULO	SP	-23,545137752	-46,563751259	Outros	447
AVENIDA PRINCIPAL	0	TRAVESSÃO	CARAGUATATUBA	SP	-23,676214279	-45,4379195149	Comércio e serviços	3094
AVENIDA ARMANDO SALES DE OLIVEIRA	290		SUZANO	SP	-23,5499423106	-46,3191369054	Outros	12692
RUA SESSENTA E SEIS	100	PQ R BARRETO	ARUJA	SP	-23,3814031028	-46,3209014704	Via pública	18773
AVENIDA MANOEL TEIXEIRA CABRAL	777	SERRA DO JAPI	JUNDIAI	SP	-23,1936734195	-46,9359319417	Via pública	28366
RUA NICOLAU CORTEZE	0	SERRA D AGUA	PORTO FERREIRA	SP	-21,863092994	-47,475742494	Via pública	7541
RUA PRUDENTE DE MORÃES	1	JD IMPERADOR	SUZANO	SP	-23,53251343	-46,313289594	Via pública	37503
RUA ANTONIO CANTARELLA	400	JARDIM COLINA	S.PAULO	SP	-23,6270566872	-46,622461055	Via pública	8122
RUA MARTINS PROASKA	76	JARDIM NILZA MIRANDA	MAUA	SP	-23,6631036997	-46,4245251148	Via pública	13680
R TITAN	281		S.ANDRE	SP	-23,6667063293	-46,5077948051	Outros	31846
RUA WANDERLEY	1000	PERDIZES	S.PAULO	SP	-23,539150238	-46,6764793396	Outros	23621
AVENIDA INDEPENDÊNCIA	0	BAIRRO DO RETIRO	PIRACICABA	SP	-22,714983901	-47,633159975	Outros	18235
RUA SANTOS DUMONT X AVENIDA ACRE	0	CENTRO	PITANGUEIRAS	SP	-21,0054934815	-48,2146687524	Via pública	16138
AVENIDA NOVE DE JULHO	4835	ITAIM BIBI	S.PAULO	SP	-23,5805984587	-46,6809474144	Via pública	3417
RUA BARRA BONITA	87	TATUAPE	S.PAULO	SP	-23,5333991229	-46,5586710767	Via pública	34116
Avenida Presidente Wilson	6352	Vila Independência	S.PAULO	SP	-23,6055546288	-46,5807342824	Outros	18197
AVENIDA NORDESTINA	1500		S.PAULO	SP	-23,5044208718	-46,4396993631	Outros	37748
AVENIDA MATEO BEI	100	SAO MATEUS	S.PAULO	SP	-23,584630265	-46,491884458	Via pública	9910
RUA PROFESSOR ALVARO PAVAN	0		MOGI DAS CRUZES	SP	-23,516064761	-46,184833765	Outros	8530
RUA MARROCOS	150	JD ODETE	ITAQUAQUECETUBA	SP	-23,4671063271	-46,3340946611	Via pública	29008
RUA TENENTE LAURINDO DA SILVA PEREIRA	1	JARDIM SANTO ANTONIO	APIAI	SP	-24,508600671	-48,846838322	Serviços e bens públicos	853
RUA DOUTOR CARLOS CHAGAS	0	VILA NOGUEIRA	DIADEMA	SP	-23,694728935	-46,58928039	Via pública	6466
Rua Laureano da Silveira Baldy	114	Vila Haro	SOROCABA	SP	-23,498207717	-47,4430993566	Outros	24703
Rua Francisco Chiarelli	600	parque cruzeiro do sul	S.PAULO	SP	-23,4978094164	-46,4601307654	Outros	1472
AVENIDA FRANCISCO MATARAZZO	1705	BARRA FUNDA	S.PAULO	SP	-23,5285998202	-46,6698839661	Outros	675
RUA CÁSSIO SOARES COUTO	1	JD STA CLARA	CAMPINAS	SP	-22,953132024	-47,190443475	Via pública	35103
RUA TUPI	0	COJUNTO HAB JOSE A NOGUEIRA	PRAIA GRANDE	SP	-24,020022893	-46,460048626	Outros	25868
Estrada Guarulhos Nazaré	1073	Jardim Cumbica	GUARULHOS	SP	-23,4388757631	-46,4680904045	Outros	11232
RUA PROFESSOR NELSON DE SENA	704	JABAQUARA	S.PAULO	SP	-23,6628355403	-46,6526937553	Outros	6919
RUA APRAZIVEL	174	CACHOEIRINHA	S.PAULO	SP	-23,475025852	-46,663382237	Outros	35883
RUA CATUMBI	100	BELEM	S.PAULO	SP	-23,5372508615	-46,5992882743	Via pública	34826
RODOVIA SP-95	1	VILA SANTO ANTONIO	PEDREIRA	SP	-22,740928087	-46,895584999	Via pública	30554
RUA SEBASTIAO CRUZ	0	ERMELINO MATARAZZO	S.PAULO	SP	-23,497586602	-46,471979022	Via pública	19062
RUA DA VIRGEM	122	JACANA	S.PAULO	SP	-23,4691119563	-46,5821775854	Via pública	4752
RUA CARLOS DE VILHENA	3411	RURAL	FRANCA	SP	-20,512072354	-47,399540037	Comércio e serviços	22634
RUA FRANCISCO BIANCHINNI	0	JD. AMAZONAS	CAMPINAS	SP	-22,934303139	-47,045054266	Estabelecimento de ensino	34076
RUA JOSÉ DOBNER	116	JARDIM NOVOS CAMPOS ELISIOS	CAMPINAS	SP	-22,9390134978	-47,1084706002	Via pública	16106
RUA SALTO GRANDE	233	JARDIM MATLIDE ? 2ª SECCAO	OURINHOS	SP	-22,9928929488	-49,8735092008	Restaurante e afins	31382
PONTE CAIO POMPEU DE TOLEDO	10		S.PAULO	SP	-23,575264297	-46,70696479	Via pública	28124
RUA ESTEVAM PEDROSO	0	SACOMA	S.PAULO	SP	-23,64189407	-46,607093016	Outros	7588
RODOVIA PRESIDENTE DUTRA (BR 116)	159	PARQUE MEIA LUA	JACAREI	SP	-23,2642298984	-45,9573986352	Comércio e serviços	5072
